Date,Consumption,Metadata_1,Metadata_2,Metadata_3
1990-05-06 23:00:00,0.9307766308899262,0.6606606606606608,0.28,0.34813084112149534
1990-05-07 00:00:00,0.9335518845323062,0.6186186186186187,0.24,0.2780373831775701
1990-05-07 01:00:00,0.8433832003193287,0.5855855855855856,0.28,0.2827102803738318
1990-05-07 02:00:00,0.8402937681679163,0.5645645645645646,0.26,0.36915887850467294
1990-05-07 03:00:00,0.7936387161427921,0.5435435435435436,0.28,0.4602803738317757
1990-05-07 04:00:00,0.8100281080494053,0.5255255255255256,0.26,0.5070093457943925
1990-05-07 05:00:00,0.8089286354565632,0.5075075075075075,0.25,0.5397196261682243
1990-05-07 06:00:00,0.8105518200651401,0.4924924924924925,0.26,0.530373831775701
1990-05-07 07:00:00,0.856212166250776,0.47747747747747754,0.25,0.4883177570093458
1990-05-07 08:00:00,0.9207753324152902,0.46246246246246253,0.26,0.42990654205607476
1990-05-07 09:00:00,0.8351100967086618,0.46246246246246253,0.29,0.4345794392523365
1990-05-07 10:00:00,0.8351100967086618,0.5045045045045046,0.34,0.4112149532710281
1990-05-07 11:00:00,0.8351100967086618,0.5435435435435436,0.3,0.5
1990-05-07 12:00:00,0.835790806665649,0.5795795795795796,0.29,0.5116822429906542
1990-05-07 13:00:00,0.8652183936328598,0.6066066066066066,0.3,0.5046728971962617
1990-05-07 14:00:00,0.8396654111498485,0.6306306306306307,0.29,0.5046728971962617
1990-05-07 15:00:00,0.844011557337395,0.6426426426426427,0.29,0.46962616822429915
1990-05-07 16:00:00,0.842545492421091,0.6456456456456457,0.28,0.4719626168224299
1990-05-07 17:00:00,0.8394037073307578,0.6456456456456457,0.14,0.5116822429906542
1990-05-07 18:00:00,0.8461584539617086,0.6456456456456457,0.14,0.530373831775701
1990-05-07 19:00:00,0.8663704626666627,0.6186186186186187,0.05,0.5794392523364487
1990-05-07 20:00:00,0.867208231440411,0.5765765765765766,0.2,0.616822429906542
1990-05-07 21:00:00,0.8430690826858052,0.5405405405405406,0.07,0.616822429906542
1990-05-07 22:00:00,0.8520230788799905,0.5045045045045046,0.06,0.5957943925233645
1990-05-07 23:00:00,0.8722875013993759,0.4714714714714715,0.22,0.5794392523364487
1990-05-08 00:00:00,0.8434880279481912,0.4414414414414415,0.15,0.5210280373831776
1990-05-08 01:00:00,0.8341674394305423,0.41441441441441446,0.14,0.5210280373831776
1990-05-08 02:00:00,0.7822235839397506,0.3933933933933934,0.21,0.4813084112149533
1990-05-08 03:00:00,0.7876693853466687,0.3723723723723724,0.15,0.4602803738317757
1990-05-08 04:00:00,0.7587652060176423,0.3573573573573574,0.07,0.4602803738317757
1990-05-08 05:00:00,0.7437894043373933,0.3423423423423424,0.13,0.4626168224299066
1990-05-08 06:00:00,0.7394433799008675,0.3303303303303304,0.16,0.4813084112149533
1990-05-08 07:00:00,0.7752070726141969,0.3243243243243244,0.15,0.5257009345794393
1990-05-08 08:00:00,0.8576258782281609,0.31831831831831836,0.1,0.5070093457943925
1990-05-08 09:00:00,0.8957458793214841,0.31831831831831836,0.24,0.5046728971962617
1990-05-08 10:00:00,0.8999873196311889,0.3663663663663664,0.3,0.4626168224299066
1990-05-08 11:00:00,0.9105644395584409,0.42042042042042044,0.07,0.5023364485981309
1990-05-08 12:00:00,0.9215606873746086,0.47447447447447455,0.0,0.38785046728971967
1990-05-08 13:00:00,0.9223985170238673,0.5195195195195196,0.01,0.3504672897196262
1990-05-08 14:00:00,0.9218749876346617,0.5675675675675675,0.0,0.3317757009345794
1990-05-08 15:00:00,0.8955888813802336,0.6006006006006006,0.02,0.3014018691588785
1990-05-08 16:00:00,0.8683079475352946,0.6276276276276277,0.0,0.28971962616822433
